142823,삼양동,34
142823,삼양동,35
142813,삼양동,39
142824,삼양동,42
142823,삼양동,43
142822,삼양동,43
142821,삼양동,43
142824,삼양동,43
142822,삼양동,43
142824,삼양동,43
142813,삼양동,43
142823,삼양동,43
142822,삼양동,43
142823,삼양동,43
142824,삼양동,43
142823,삼양동,43
142824,삼양동,30
142813,삼양동,35
142823,삼양동,30
142823,삼양동,35
142822,삼양동,35
142821,삼양동,35
142824,삼양동,32
142110,삼양동,27
142751,송중동 경남아너스빌아파트,58
142109,송중동 서울강북우체국,42
142704,송중동 성바오로딸수도회,44
142752,송중동 한일유엔아이아파트,58
142800,송중동,31
142801,송중동,28
142802,송중동,31
142804,송중동,33
142804,송중동,33
142800,송중동,33
142800,송중동,33
142806,송중동,34
142808,송중동,35
142809,송중동,35
142808,송중동,39
142808,송중동,39
142808,송중동,34
142808,송중동,41
142830,송중동,41
142808,송중동,41
142808,송중동,41
142830,송중동,41
142808,송중동,41
142808,송중동,41
142808,송중동,41
142830,송중동,41
142802,송중동,35
142804,송중동,30
142802,송중동,37
142120,송중동,27
142702,송천동 도봉세무서,38
142720,송천동 미아동부센트레빌아파트,62
142708,송천동 송천초등학교,40
142724,송천동 숭인시장,36
142709,송천동 영훈학교,36
142805,송천동,29
142805,송천동,33
142814,송천동,30
142814,송천동,30
142814,송천동,35
142815,송천동,35
142816,송천동,30
142815,송천동,35
142816,송천동,35
142815,송천동,35
142805,송천동,30
142816,송천동,35
142805,송천동,35
142817,송천동,30
142805,송천동,35
142817,송천동,35
142827,송천동,35
142827,송천동,30
142816,송천동,35
142816,송천동,39
142816,송천동,41
142814,송천동,35
142816,송천동,30
142816,송천동,35
142814,송천동,35
142814,송천동,37
142814,송천동,38
142825,송천동,30
142816,송천동,30
142825,송천동,31
142817,송천동,42
142814,송천동,31
142825,송천동,31
142140,송천동,27
142773,수유1동 삼호가든아파트,43
142713,수유1동 한빛맹아학교,41
142873,수유1동,34
142874,수유1동,34
142873,수유1동,35
142875,수유1동,31
142875,수유1동,36
142886,수유1동,36
142875,수유1동,36
142886,수유1동,36
142071,수유1동,28
142771,수유2동 벽산아파트,39
142772,수유2동 삼성아파트,51
142877,수유2동,36
142877,수유2동,41
142877,수유2동,36
142879,수유2동,36
142877,수유2동,36
142879,수유2동,36
142877,수유2동,36
142877,수유2동,36
142877,수유2동,36
142877,수유2동,36
142888,수유2동,36
142888,수유2동,36
142840,수유2동,31
142072,수유2동,28
142701,수유3동 강북구청,37
142722,수유3동 우성빌딩,37
142890,수유3동,29
142872,수유3동,29
142872,수유3동,33
142872,수유3동,34
142890,수유3동,36
142876,수유3동,36
142878,수유3동,36
142847,수유3동,40
142878,수유3동,36
142872,수유3동,36
142878,수유3동,36
142073,수유3동,28
142070,수유동,27
142793,우이동 대우아파트,38
142871,우이동,32
142892,우이동,34
142871,우이동,35
142881,우이동,35
142893,우이동,35
142881,우이동,30
142871,우이동,35
142893,우이동,35
142871,우이동,35
142850,우이동,30
142853,우이동,30
142881,우이동,35
142880,우이동,35
142881,우이동,35
142881,우이동,35
142871,우이동,35
142090,우이동,27
142781,인수동 극동아파트,50
142714,인수동 아카데미하우스,42
142715,인수동 통일교육원,38
142728,인수동 통일연구원,38
142791,인수동 한신대학교신학대학원,48
142891,인수동,28
142891,인수동,33
142870,인수동,30
142891,인수동,30
142870,인수동,35
142870,인수동,30
142882,인수동,35
142882,인수동,35
142883,인수동,35
142882,인수동,30
142883,인수동,35
142884,인수동,35
142870,인수동,35
142884,인수동,35
142870,인수동,35
142885,인수동,35
142870,인수동,35
142885,인수동,35
142885,인수동,35
142884,인수동,30
142885,인수동,35
142884,인수동,30
142883,인수동,35
142887,인수동,35
142882,인수동,35
142883,인수동,35
142887,인수동,30
142077,인수동,27
142600,서울강북우체국사서함,41
157742,가양1동 가양2단지아파트,56
157753,가양1동 동신대아아파트,43
157724,가양1동 제일제당,37
157752,가양1동 한강타운아파트,43
157801,가양1동,35
157802,가양1동,36
157803,가양1동,36
157805,가양1동,37
157806,가양1동,38
157806,가양1동,32
157201,가양1동,28
157743,가양2동 가양3단지아파트,56
157744,가양2동 가양4단지아파트,56
157745,가양2동 가양5단지아파트,56
157751,가양2동 대림경동아파트,43
157750,가양2동 우성아파트,39
157800,가양2동,33
157807,가양2동,38
157808,가양2동,32
157202,가양2동,28
157746,가양3동 가양6단지아파트,56
157747,가양3동 가양7단지아파트,56
157748,가양3동 가양8단지아파트,56
157749,가양3동 가양9단지아파트,56
157793,가양3동 가양테크노타운,43
157804,가양3동,36
157809,가양3동,38
157810,가양3동,38
157203,가양3동,28
157200,가양동,27
157230,개화동,27
157712,공항동 대한항공,36
157811,공항동,32
157812,공항동,33
157813,공항동,30
157814,공항동,35
157815,공항동,35
157816,공항동,35
157817,공항동,35
157818,공항동,35
157819,공항동,35
157820,공항동,37
157815,공항동,37
157816,공항동,37
157811,공항동,31
157240,공항동,27
157711,과해동 한국공항공사,40
157821,과해동,30
157822,과해동,35
157823,과해동,35
157250,과해동,27
157700,내발산동 덕원여자고등학교,46
157700,내발산동 덕원중학교,40
157931,내발산동 마곡수명산파크아파트,62
157932,내발산동 마곡수명산파크아파트,62
157933,내발산동 마곡수명산파크아파트,62
157934,내발산동 마곡수명산파크아파트,62
157935,내발산동 마곡수명산파크아파트,62
157936,내발산동 마곡수명산파크아파트,62
157726,내발산동 명덕고등학교,42
157723,내발산동 미즈메디병원,42
157703,내발산동 발산초등학교,42
157834,내발산동,32
157834,내발산동,37
157827,내발산동,37
157829,내발산동,37
157830,내발산동,37
157831,내발산동,37
157833,내발산동,37
157833,내발산동,37
157834,내발산동,37
157835,내발산동,37
157937,내발산동,37
157280,내발산동,29
157729,등촌1동 축협,33
157727,등촌1동 코오롱정보센터,43
157715,등촌1동 한국정보문화진흥원,47
157714,등촌1동 한국창업보육센터,45
157728,등촌1동 화진코스메틱,41
157838,등촌1동,36
157839,등촌1동,36
157840,등촌1동,36
157841,등촌1동,36
157842,등촌1동,36
157839,등촌1동,31
157031,등촌1동,28
157716,등촌2동 강서도서관,39
157794,등촌2동 등촌I-PARK아파트,57
157718,등촌2동 한국전기공사협회,45
157836,등촌2동,36
157837,등촌2동,36
157844,등촌2동,36
157836,등촌2동,31
157843,등촌2동,36
157844,등촌2동,37
157032,등촌2동,28
157730,등촌3동 KT가양지점,39
157733,등촌3동 경향학원,37
157755,등촌3동 대림아파트,39
157756,등촌3동 동성아파트,39
157758,등촌3동 등촌자동차매매센터,47
157771,등촌3동 미주진로아파트,43
157772,등촌3동 부영아파트,39
157732,등촌3동 샤프전자,37
157033,등촌3동 서울강서우체국,43
157731,등촌3동 서울호서전문학교,45
157754,등촌3동 우리벤처타운,41
157761,등촌3동 주공아파트,51
157762,등촌3동 주공아파트,51
157763,등촌3동 주공아파트,51
157764,등촌3동 주공아파트,51
157765,등촌3동 주공아파트,51
157766,등촌3동 주공아파트,51
157767,등촌3동 주공아파트,51
157768,등촌3동 주공아파트,51
157769,등촌3동 주공아파트,51
157770,등촌3동 주공아파트,53
157721,등촌3동 테크노타워,39
157757,등촌3동 한성자동차매매센터,47
157930,등촌3동,36
157930,등촌3동,36
157930,등촌3동,31
157930,등촌3동,36
157033,등촌3동,28
157030,등촌동,27
157210,마곡동,27
157735,방화1동 대한항공전산센터,45
157846,방화1동,30
157846,방화1동,36
157847,방화1동,36
157849,방화1동,36
157847,방화1동,36
157852,방화1동,36
157855,방화1동,36
157846,방화1동,36
157846,방화1동,31
157846,방화1동,36
157846,방화1동,31
157221,방화1동,28
157775,방화2동 방화11단지아파트,59
157776,방화2동 방화12단지아파트,59
157850,방화2동,36
157851,방화2동,36
157853,방화2동,36
157854,방화2동,31
157850,방화2동,36
157850,방화2동,36
157850,방화2동,31
157222,방화2동,28
157781,방화3동 방화1단지아파트,56
157782,방화3동 방화2단지아파트,56
157783,방화3동 방화3단지아파트,56
157784,방화3동 방화4단지아파트,56
157785,방화3동 방화5단지아파트,56
157786,방화3동 방화6단지아파트,56
157787,방화3동 방화7단지동성아파트,60
157788,방화3동 방화8단지개화아파트,60
157789,방화3동 방화9단지아파트,56
157790,방화3동 방화10단지진로아파트,61
157845,방화3동,34
157950,방화3동,36
157848,방화3동,36
157856,방화3동,36
157857,방화3동,36
157857,방화3동,36
157223,방화3동,28
157220,방화동,27
157760,염창동 강변한솔솔파크,54
157741,염창동 강변힐스테이트아파트,60
157720,염창동 국민은행전산센터,44
157798,염창동 동아1차아파트,53
157798,염창동 동아2차아파트,53
157862,염창동 동아3차아파트,53
157736,염창동 롯데캐슬아파트,54
157717,염창동 삼성한마음아파트,44
157717,염창동 신동아아파트,52
157779,염창동 우림블루나인,40
157799,염창동 우성1차아파트,53
157799,염창동 우성2차아파트,53
157719,염창동 한화꿈에그린아파트,58
157774,염창동 현대1차아파트,53
157859,염창동,32
157860,염창동,34
157861,염창동,35
157862,염창동,35
157863,염창동,35
157864,염창동,35
157865,염창동,35
157040,염창동,27
157260,오곡동,27
157713,오쇠동 아시아나항공,40
157270,오쇠동,27
157740,외발산동 강서농산물시장,44
157795,외발산동 수협공판장,40
157290,외발산동,29
157797,우장산동 우신아파트,49
157825,우장산동 우장산롯데아파트,46
157796,우장산동 우장산아이파크이편한세상아파트,72
157791,우장산동 우장산힐스테이트아파트,64
157869,우장산동,35
157870,우장산동,35
157873,우장산동,37
157824,우장산동,32
157878,우장산동,37
157824,우장산동,37
157825,우장산동,37
157826,우장산동,37
157828,우장산동,37
157832,우장산동,37
157917,우장산동,39
157919,우장산동,39
157920,우장산동,33
157921,우장산동,39
157923,우장산동,39
157873,우장산동,39
157825,우장산동,35
157828,우장산동,37
157015,우장산동,29
157881,화곡1동,36
157882,화곡1동,36
157883,화곡1동,36
157884,화곡1동,36
157885,화곡1동,36
157887,화곡1동,36
157890,화곡1동,36
157891,화곡1동,36
157891,화곡1동,36
157909,화곡1동,36
157910,화곡1동,36
157925,화곡1동,38
157925,화곡1동,38
157011,화곡1동,28
157877,화곡2동,36
157892,화곡2동,36
157893,화곡2동,36
157901,화곡2동,36
157904,화곡2동,36
157905,화곡2동,36
157904,화곡2동,36
157907,화곡2동,36
157929,화곡2동,38
157907,화곡2동,32
157012,화곡2동,28
157708,화곡3동 초록아파트,39
157773,화곡3동 화곡푸르지오아파트,47
157918,화곡3동,38
157922,화곡3동,38
157924,화곡3동,38
157926,화곡3동,32
157918,화곡3동,32
157013,화곡3동,28
157894,화곡4동,36
157896,화곡4동,40
157897,화곡4동,36
157898,화곡4동,36
157899,화곡4동,36
157900,화곡4동,36
157902,화곡4동,36
157903,화곡4동,36
157894,화곡4동,32
157897,화곡4동,32
157897,화곡4동,32
157014,화곡4동,28
157738,화곡6동 KBS88체육관,40
157707,화곡6동 VIP빌딩,36
157701,화곡6동 강서구청,37
157737,화곡6동 강서등기소,39
157705,화곡6동 고려빌딩,37
157722,화곡6동 그리스도대학교,43
157702,화곡6동 서울강서경찰서,43
157734,화곡6동 우장산롯데캐슬아파트,61
157704,화곡6동 한국건강관리협회서울지부,53
157706,화곡6동 한화생명빌딩,41
157916,화곡6동,34
157911,화곡6동,36
157912,화곡6동,36
157913,화곡6동,36
157913,화곡6동,36
157915,화곡6동,36
157916,화곡6동,37
157927,화곡6동,38
157916,화곡6동,38
157928,화곡6동,38
157016,화곡6동,28
157875,화곡8동,36
157876,화곡8동,36
157879,화곡8동,36
157880,화곡8동,36
157889,화곡8동,31
157886,화곡8동,36
157889,화곡8동,36
157889,화곡8동,31
157889,화곡8동,31
157906,화곡8동,36
157908,화곡8동,36
157880,화곡8동,32
157018,화곡8동,28
157866,화곡본동,35
157895,화곡본동,35
157867,화곡본동,35
157871,화곡본동,35
157868,화곡본동,35
157871,화곡본동,36
157872,화곡본동,37
157874,화곡본동,37
157888,화곡본동,37
157895,화곡본동,40
157895,화곡본동,37
157914,화곡본동,37
157871,화곡본동,33
157019,화곡본동,29
157010,화곡동,27
157600,서울강서우체국사서함,41
157650,서울화곡우체국사서함,41
151776,낙성대동 낙성대현대아파트,58
151713,낙성대동 범우빌딩,38
151919,낙성대동 서울대연구공원단지,48
151777,낙성대동 인헌아파트,40
151714,낙성대동 평창빌딩,38
151851,낙성대동,37
151851,낙성대동,37
151818,낙성대동,37
151851,낙성대동,32
151848,낙성대동,37
151851,낙성대동,33
151835,낙성대동,39
151848,낙성대동,39
151818,낙성대동,39
151818,낙성대동,39
151848,낙성대동,39
151848,낙성대동,33
151851,낙성대동,32
151851,낙성대동,37
151057,낙성대동,29
151797,난곡동 건영2차아파트,51
151915,난곡동 임광아파트,38
151731,난곡동 프린스빌딩,38
151879,난곡동,30
151879,난곡동,35
151880,난곡동,35
151883,난곡동,35
151889,난곡동,35
151889,난곡동,35
151881,난곡동,35
151881,난곡동,30
151881,난곡동,30
151882,난곡동,31
151889,난곡동,35
151889,난곡동,37
151881,난곡동,37
151883,난곡동,37
151013,난곡동,27
151923,난향동 관악산휴먼시아1단지아파트,65
151910,난향동 관악산휴먼시아2단지아파트,65
151923,난향동 관악산휴먼시아3단지아파트,65
151909,난향동 대우신림2차푸르지오아파트,65
151884,난향동,35
151885,난향동,35
151886,난향동,35
151886,난향동,34
151909,난향동,36
151910,난향동,37
151017,난향동,27
151717,남현동 관악등기소,38
151754,남현동 한울아파트,38
151802,남현동,35
151801,남현동,35
151926,남현동,37
151802,남현동,37
151800,남현동,37
151800,남현동,37
151800,남현동,37
151802,남현동,37
151926,남현동,31
151802,남현동,37
151802,남현동,31
151802,남현동,37
151800,남현동,37
151802,남현동,37
151800,남현동,31
151802,남현동,37
